,duration_ms,popularity,danceability,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
7216,-1.1061986784762814,0.07,0.73,-0.0124272907162637,0.0605,0.0304,0.821,0.0891,0.487,-1.1100168751664226
7217,2.005796030105826,0.1,0.156,-2.480858225431081,0.0456,0.536,0.852,0.0839,0.0494,-0.500388833536771
7218,-0.1926007998528517,0.13,0.606,0.0904518787639214,0.0398,0.00111,0.15,0.416,0.666,0.3975068373661088
7219,-0.4602065559407427,0.22,0.622,0.0524785918175766,0.0305,0.681,7.88e-06,0.0863,0.452,-0.04026808815328166
7220,-1.020033809105394,0.53,0.728,-2.2943374547474926,0.0464,0.906,0.955,0.0687,0.336,0.9868860275646563
7221,-0.3945124417845863,0.07,0.589,0.9710306562333438,0.11,0.00221,0.868,0.417,0.391,0.2683139228145811
7222,1.1097165819240378,0.07,0.698,0.364796330711082,0.0826,0.156,0.892,0.118,0.721,2.4514874174843286
7223,-0.8683116883161756,0.08,0.246,-1.2625346623023186,0.0331,0.484,0.902,0.106,0.0333,-0.11068035631742881
7224,-0.0699522349416703,0.23,0.662,-0.4194273221720206,0.0579,0.613,0.701,0.109,0.481,-0.7200790420247218
7225,-0.5932273611971149,0.13,0.479,0.0017917814883148,0.216,0.0199,0.46,0.105,0.323,-0.12768545970374467
7226,-0.4831408404363295,0.58,0.207,-3.6006519823422347,0.0377,0.976,0.815,0.114,0.0712,-1.7557193268699345
7227,-0.0776361000795779,0.38,0.261,-0.1072768664809223,0.0327,0.726,0.0,0.673,0.134,-1.2958279374088044
7228,0.9275522778785288,0.0,0.28,-3.2861595618174406,0.0675,0.102,0.91,0.368,0.0495,-0.17047672178954082
7229,-0.6211766874430155,0.18,0.753,0.5258900546288352,0.426,0.149,0.0,0.304,0.93,1.0521541700416133
7230,0.0163397212571977,0.59,0.595,0.5516516677994834,0.0301,0.0244,0.0,0.0876,0.302,0.39645835314961114
7231,-0.6484221481801,0.24,0.292,-1.2391150139653655,0.0386,0.949,0.392,0.382,0.229,0.12670302332391425
7232,-0.8834056931163401,0.1,0.173,-1.7244035841475074,0.0523,0.898,0.204,0.256,0.000885,-0.3342040852219481
7233,0.103413750243639,0.13,0.393,-1.7326004610654415,0.0478,0.943,0.336,0.0942,0.0662,-0.15347161840322499
7234,-0.0970608329409295,0.3,0.544,0.8596200434304118,0.0505,0.0085,0.0,0.362,0.864,1.1830508714449488
7235,0.1942515045202768,0.25,0.603,1.069727745653359,0.0421,0.0235,0.0,0.314,0.769,0.6587432329327649
7236,1.5030600904340248,0.26,0.604,0.591465069972303,0.0483,0.0787,0.708,0.144,0.557,-1.0134580318533737
7237,-1.7107800469098144,0.24,0.754,0.2512110362768612,0.13,0.0371,0.791,0.11,0.122,1.5087035160626583
7238,-0.3123068159007887,0.47,0.515,-0.993375989629769,0.0334,0.91,4.06e-06,0.104,0.302,0.6813184087192232
7239,-0.038014337479146,0.44,0.655,0.1958402962802087,0.0536,0.00328,0.0358,0.0983,0.472,0.1574694820517573
7240,1.371544775293731,0.36,0.568,-0.9311466383344376,0.0266,0.922,0.728,0.112,0.0893,-1.2746288971564994
7241,-0.123778394546402,0.2,0.799,0.8827051253625509,0.146,0.00357,8.12e-05,0.0638,0.764,0.3931163097095259
7242,-0.6877995130344152,0.46,0.58,1.1532020636543543,0.0977,0.178,0.0,0.309,0.911,0.3537653864591116
7243,-1.7208981135990438,0.27,0.417,0.4889204668969314,0.305,0.0126,3.06e-05,0.0479,0.153,-0.9462567466022496
7244,0.5665377032248529,0.39,0.783,-0.1447483038200467,0.0749,0.00798,0.039,0.0725,0.713,-0.25789409334000335
7245,-0.2957073209845455,0.44,0.734,0.6496796244098711,0.0375,0.000597,0.000276,0.273,0.335,-0.1277837550990413
7246,-1.8009334874973255,0.31,0.911,-0.5999258975689635,0.272,0.569,0.00795,0.154,0.467,-0.09482203254290726
7247,0.2605028455375793,0.51,0.683,0.9022772600441468,0.068,0.0719,0.000384,0.325,0.745,-0.6837097457649717
7248,-0.6450885629230688,0.14,0.808,-0.2797458481623382,0.0596,0.000498,0.153,0.17,0.353,0.013335667415142912
7249,1.1379787372849677,0.25,0.727,0.1272541832934187,0.0854,0.00213,0.8,0.0923,0.071,-1.6011006700683477
7250,-0.3869458875648147,0.31,0.5,0.2650955420766261,0.0306,0.258,0.00233,0.212,0.66,0.6749947382884735
7251,0.0377196360874825,0.31,0.438,0.4315423284713973,0.0405,0.587,0.0,0.504,0.249,-1.301332479545415
7252,-0.1605358155623467,0.24,0.577,0.1110277126599583,0.0293,0.543,0.0,0.0916,0.763,-0.8436363539125762
7253,-0.1787874392423384,0.49,0.399,-0.3866398145002869,0.118,0.00481,0.000483,0.0748,0.745,2.41760827123876
7254,0.68419077820541,0.47,0.678,0.0073121271677393,0.0438,0.00168,0.899,0.109,0.0338,0.002850825250170087
7255,-0.704262145212833,0.0,0.567,0.280652879900459,0.0341,0.342,0.000169,0.116,0.893,1.7073912750888973
7256,1.57011305605859,0.58,0.68,1.0024798982858232,0.122,0.414,0.0,0.216,0.727,-0.289381384966688
7257,0.1027783161037357,0.57,0.503,-1.3587225036862314,0.0452,0.978,0.924,0.114,0.334,-0.6725368358329219
7258,1.237937415446679,0.48,0.627,-0.5005596753393211,0.0396,0.71,0.831,0.343,0.0801,-0.9466826933152018
7259,-0.9774108421826496,0.22,0.0671,0.6495123412074644,0.1,8.34e-06,0.78,0.0986,0.0388,-2.088318179421939
7260,-1.5836345634700866,0.42,0.0,-2.6273983107394416,0.0,0.933,0.521,0.11,0.0,-1.0887328440084214
7261,-0.8185620831166696,0.09,0.188,-0.1865691044217479,0.0647,0.407,0.969,0.319,0.908,1.6407797622095535
7262,-0.9758564725173478,0.2,0.899,0.626594542477732,0.153,0.038,2.47e-05,0.0908,0.609,-0.7822344969839524
7263,-1.3178373507034589,0.01,0.721,0.1643910542277293,0.192,0.00899,0.497,0.373,0.717,1.8378947949110465
7264,-0.1206501033961089,0.27,0.71,1.0504901773765765,0.23,0.0337,0.0,0.24,0.652,0.19875354807633838
7265,-0.1490980010440874,0.61,0.519,0.5576738630861283,0.0257,0.636,0.0,0.1,0.425,0.6528782743467331
7266,0.1112344781193719,0.56,0.522,0.3288304421936188,0.0339,0.275,0.0,0.123,0.158,-0.09557563057351456
7267,-0.3685671770568423,0.57,0.4,0.733153942410867,0.0526,0.174,0.0,0.341,0.533,1.8365514245086594
7268,-0.500346441762942,0.2,0.621,-0.4655974860362988,0.0327,0.605,0.0,0.152,0.546,0.0009832127395341917
7269,-0.5713879786041308,0.43,0.685,0.6699208919010946,0.0626,0.0195,0.0,0.101,0.575,-0.7503540237760813
7270,0.756190354211376,0.37,0.573,0.7294737119579172,0.046,0.00667,0.26,0.0779,0.301,0.0028835903819353186
7271,0.1264848974770511,0.44,0.533,0.4146467250283099,0.0341,0.00107,0.0,0.094,0.518,0.09862330540084584
7272,-0.6870858716157546,0.28,0.683,-0.2692070064107097,0.0443,0.562,0.897,0.102,0.11,-1.220074952766874
7273,0.1830874154776681,0.52,0.535,1.1456743195460484,0.0823,0.0068,9.18e-06,0.109,0.116,1.015031275751256
7274,-0.1850733492724588,0.0,0.552,1.0504901773765765,0.18,0.0665,0.0,0.0855,0.733,-0.7069402241867402
7275,0.0662066373748397,0.2,0.66,0.5058160703400187,0.0392,0.000745,0.224,0.118,0.812,-0.028800292035342574
7276,2.596094794256301,0.0,0.441,-0.6092937569037445,0.103,0.506,0.833,0.16,0.0772,0.020642291798858473
7277,-1.0409542561729797,0.35,0.74,-0.2178510632718204,0.0828,0.1,0.864,0.106,0.575,-1.1100168751664226
7278,-0.5442793806048716,0.25,0.68,0.3756697388675242,0.0311,0.0302,0.0,0.627,0.681,0.6615610342646019
7279,0.2048192630623609,0.22,0.675,1.020044634538538,0.135,0.0168,0.0,0.341,0.916,0.3653642431041135
7280,0.08581711252324,0.0,0.536,-0.8975227146506699,0.0288,0.676,0.935,0.112,0.038,-2.0274405646015645
7281,0.0455501398730601,0.2,0.45,-0.7242173169572196,0.0325,0.994,0.811,0.0859,0.312,0.20170240993523716
7282,-0.4460314866659768,0.31,0.823,0.9016081272345198,0.0502,0.114,0.0,0.0593,0.961,-0.06123777248322777
7283,1.398281888718893,0.17,0.652,0.6143828687020353,0.0563,2.5e-05,0.896,0.125,0.199,0.20016244874225683
7284,0.7862903806231032,0.06,0.0682,-1.5868967917691137,0.0701,0.833,0.935,0.0685,0.0367,-1.9396955417334463
7285,1.6639813423870742,0.19,0.25,0.5827663434471492,0.0522,0.0923,0.000228,0.0943,0.0396,-1.0507447518025594
7286,0.5996584857785818,0.61,0.771,0.3336816550634163,0.177,0.417,6.32e-05,0.332,0.84,-0.12745610378138572
7287,-0.542480613193453,0.41,0.85,-0.0769986068452904,0.338,0.112,0.0,0.0824,0.357,0.6288941978943572
7288,0.6109496616491712,0.28,0.259,0.6792887512358757,0.0877,0.0205,0.0,0.952,0.171,0.5648711304244912
7289,1.4510033705111776,0.12,0.525,-1.1226859050902296,0.0546,0.0235,0.757,0.287,0.0652,1.4945162140081794
7290,-0.8626318846964245,0.06,0.648,-0.2974778676174595,0.268,0.348,0.888,0.501,0.682,1.5786243072503228
7291,-0.4024700323981445,0.0,0.7,0.6754412375805191,0.0314,0.0247,0.0,0.162,0.424,0.03692656228633223
7292,-0.418121264059455,0.38,0.572,0.1503392652255578,0.0318,0.593,0.0096,0.249,0.596,-0.22797952803806476
7293,-0.2772895068371945,0.46,0.609,0.3813573677493556,0.0921,0.753,0.0,0.53,0.923,1.707194684298305
7294,0.1387341125124178,0.01,0.678,0.0414379004587276,0.0579,0.0953,0.000799,0.0695,0.478,0.08528789677227039
7295,-0.4681543706444563,0.29,0.447,0.4713557306442168,0.039,4.07e-05,0.1,0.321,0.597,-0.18056838237332715
7296,0.5864707833981272,0.28,0.512,0.9389122813712372,0.0323,0.056,0.00157,0.0295,0.748,1.6726274702856594
7297,-0.1726677196795774,0.02,0.602,0.4015986352405791,0.0397,0.0218,0.356,0.321,0.893,0.5944580444087743
7298,-0.8645381871161344,0.16,0.629,-0.2071449383177849,0.0536,0.272,0.872,0.103,0.109,2.1776364461879387
7299,0.1370233282896012,0.53,0.451,0.1946693138633611,0.0383,0.0147,1.79e-05,0.175,0.307,1.8413678988781945
7300,-1.1366408617325718,0.31,0.21,-4.544798376726242,0.0414,0.995,0.982,0.0977,0.043,-1.5479228612128748
7301,0.5348539794182899,0.26,0.677,0.6511851732315325,0.0304,0.00994,2.05e-06,0.175,0.0776,-0.9465516327881395
7302,0.0519240330917824,0.24,0.756,-0.7944762619680777,0.0296,0.0071,0.0055,0.194,0.889,0.22670220547234493
7303,-1.4393616859825036,0.0,0.232,-1.3525330251971797,0.0362,0.929,0.0,0.0825,0.291,-1.0421602872799876
7304,0.514001963719617,0.42,0.466,0.6980244699054379,0.0297,0.155,0.0,0.145,0.395,0.07368904012726898
7305,-0.012919576907888,0.23,0.47,0.3765061548795583,0.028,0.000171,0.238,0.264,0.426,-1.0448470280847617
7306,-0.1416389818326071,0.58,0.526,0.5384362948093456,0.0324,0.0215,2.7e-06,0.104,0.204,1.3161428366765757
7307,1.0553038677286262,0.43,0.515,-0.525652155700342,0.0289,0.781,0.000828,0.11,0.0388,-0.12948754195084916
7308,0.0123022704913506,0.0,0.629,-0.944529294526982,0.036,0.179,0.828,0.0878,0.122,0.5274533499482438
7309,-0.9303300603707376,0.01,0.694,-0.8555346308465617,0.139,0.677,0.95,0.129,0.309,0.3375138811034031
7310,-0.3198244905713369,0.17,0.584,0.1812866576708167,0.0325,0.409,0.363,0.208,0.517,-0.2173308602142639
7311,0.0069548478063182,0.22,0.366,0.267772073315135,0.0836,1.64e-06,0.0533,0.415,0.0664,-0.0482955454358393
7312,0.6270114815239577,0.26,0.453,-0.2712144048395911,0.0332,0.0929,0.399,0.976,0.0799,-1.0454368004565415
7313,-1.3180035411708182,0.27,0.219,-1.1578153775956586,0.0797,0.188,0.989,0.212,0.0196,-0.12575231692957736
7314,-0.4583882367096348,0.37,0.504,0.3872122798335938,0.0296,0.803,0.0,0.324,0.279,1.281247971346275
7315,-1.1631531292313064,0.48,0.631,-0.2210294441175497,0.242,0.835,3.75e-05,0.155,0.776,1.0579863634958795
7316,-0.2362404613994414,0.15,0.532,0.0104905080134686,0.0559,0.0199,4.51e-06,0.0636,0.309,-0.9452737926492834
7317,0.2978077175048253,0.18,0.652,0.5595139783126032,0.107,0.0513,0.346,0.144,0.3,-0.3894133322468844
7318,-0.0640866890348706,0.48,0.621,0.8437281392017651,0.0815,0.244,8.08e-05,0.0859,0.601,1.5102762423874043
7319,-0.5640658221304758,0.23,0.642,0.4029369008598336,0.35,0.628,0.0,0.165,0.721,-0.824239395907376
7320,-0.1948199313875909,0.23,0.332,-1.5204853604136124,0.0448,0.976,8.87e-05,0.0928,0.306,-1.6323586057726738
7321,0.4262045174046704,0.06,0.777,0.1889816849815297,0.0611,0.0065,0.0082,0.0274,0.425,0.0032767719631218227
7322,-0.360374964607012,0.17,0.882,0.1088530310286699,0.107,0.57,0.0,0.118,0.941,0.5286656598235681
7323,-1.945362779542423,0.12,0.623,-0.3295962424795661,0.0583,0.272,0.894,0.16,0.0752,-0.45271556681790925
7324,0.3082581651287734,0.45,0.686,0.4680100665960808,0.0713,0.238,0.0,0.114,0.719,-1.1767594485728292
7325,-0.8808248529173482,0.24,0.556,-0.167498819347372,0.0403,0.72,0.91,0.215,0.908,0.2398082581785605
7326,-0.1849169347149441,0.65,0.627,0.7793241062751451,0.0375,0.000832,0.898,0.115,0.309,0.3632672746711182
7327,0.0968932183772467,0.46,0.436,0.3855394478095258,0.0447,0.0684,5.66e-06,0.636,0.251,1.9951674273856426
7328,-1.79597710120608,0.0,0.258,0.4218399027318024,0.0491,0.00352,0.571,0.565,0.192,-0.6392146968273671
7329,1.204435372409008,0.2,0.802,-0.1186521242445849,0.102,0.00866,0.308,0.0822,0.76,0.10212917449975868
7330,-0.2868405707554333,0.05,0.295,0.58795212272176,0.287,0.000909,0.215,0.324,0.237,0.527092933498822
7331,-0.6297208326472536,0.25,0.802,0.4954445117907968,0.217,0.344,0.0,0.319,0.766,-0.7834468068592777
7332,-0.1841837414765942,0.2,0.736,0.0554896894608992,0.0318,0.689,0.0,0.125,0.501,0.24868760888702254
7333,-0.9276025815240756,0.1,0.654,-0.3414733498504493,0.0682,0.0133,0.737,0.261,0.151,0.7945219389691661
7334,-0.0669510306193578,0.55,0.672,0.6122081870707468,0.0761,0.0102,0.9,0.321,0.382,-0.32365371279344385
7335,-1.274930882395219,0.28,0.102,-3.867301406978682,0.0422,0.143,0.993,0.85,1e-05,-1.584030036418501
7336,-0.6010089854334691,0.51,0.767,0.2415086105372666,0.18,0.0264,2.03e-06,0.122,0.58,-0.8488787749950626
7337,-1.474633168702059,0.11,0.421,-3.584258228506368,0.0632,0.995,0.949,0.113,0.314,-1.6750843375949387
7338,-0.4381716551508652,0.0,0.604,0.0936302596096507,0.0543,0.649,6.26e-05,0.124,0.495,-1.8843224690496823
7339,0.9565574023876532,0.0,0.8,0.2480326554311319,0.0646,6.71e-05,0.564,0.0366,0.763,0.003604423280777398
7340,0.5429386568598289,0.14,0.66,-0.3660639806042497,0.0655,0.0744,0.00071,0.179,0.388,-0.19852367458084355
7342,0.4266639851673697,0.26,0.694,0.3494062760896558,0.029,0.642,2.24e-06,0.118,0.178,-0.5638548937666235
7343,1.144303750954467,0.0,0.289,0.2604116124092355,0.15,0.000126,0.916,0.111,0.0391,-0.1308964426167676
7344,-0.7765745503338285,0.06,0.549,-0.0371852046724708,0.0689,0.749,0.8,0.0769,0.591,-1.188685956535486
7345,-0.1508967684555059,0.33,0.788,0.2043717396029558,0.0257,0.0808,0.0,0.113,0.515,-0.45487806551443455
7346,1.4525772919961688,0.48,0.803,0.1610453901795933,0.0493,9.02e-05,0.901,0.0712,0.103,0.035648722147476095
7347,0.426272948773583,0.45,0.536,0.1750971791817649,0.0648,3.23e-05,0.899,0.689,0.419,0.3641191680970226
7348,-1.555362632199312,0.2,0.691,-0.9172621325346728,0.138,0.776,0.0,0.107,0.926,0.4636596384007358
7349,-1.16144234500849,0.58,0.22,-3.843045342629695,0.0608,0.983,0.806,0.0825,0.0717,-1.8836671664143712
7350,-1.0161821006265956,0.14,0.765,0.2868423583895108,0.163,0.823,0.893,0.112,0.556,-1.307262968394978
7351,-0.3230798685496107,0.37,0.476,0.6237507280368164,0.0312,0.00673,2.02e-06,0.445,0.478,0.8596590209190611
7352,-0.3921662234218663,0.42,0.485,-0.2733890864708795,0.0321,0.0133,0.000195,0.166,0.66,1.341666874321932
7353,-0.7212331247031735,0.7,0.677,0.5916323531747097,0.0677,0.0818,1.92e-05,0.158,0.41,-0.05838720601962562
7354,-0.3892921059275345,0.37,0.488,0.0108250744182823,0.11,0.49,0.0,0.281,0.764,-1.3364894659298405
7355,-0.3756351598745359,0.18,0.414,0.9462727422771366,0.42,0.015,0.000107,0.333,0.2,1.6691216011867465
7356,0.2847764296818853,0.2,0.489,1.19585928026809,0.111,0.0077,0.00783,0.225,0.678,1.673118947262142
7357,1.373392422254373,0.09,0.162,-1.879976962385836,0.0377,0.969,0.968,0.094,0.0486,0.3811898017468689
7358,-0.8683116883161756,0.02,0.846,0.7380051552806643,0.0547,0.45,0.912,0.0953,0.557,-0.9144418036579098
7359,-0.9754654361235612,0.0,0.657,0.8188029420431512,0.209,0.0295,0.0,0.159,0.321,0.10153940212797892
7360,-0.2197191737619556,0.19,0.509,0.1873088529574617,0.0562,0.00763,0.327,0.116,0.583,1.37305587055332
7361,-0.1791100442672124,0.34,0.561,-0.0846936341560036,0.0387,0.109,0.0,0.327,0.449,-1.5368482466761222
7362,-0.2626060902505059,0.57,0.591,0.3928999087154252,0.153,0.14,0.00103,0.382,0.694,-0.18669546201348367
7363,-0.069375456260835,0.44,0.652,0.6642332630192632,0.301,0.0261,0.0,0.374,0.482,2.287399637602501
7364,-0.1901177187523065,0.23,0.362,0.5146820800675794,0.213,5.93e-05,0.0305,0.0489,0.297,1.582425062535125
7365,-0.0695611985478836,0.26,0.704,-0.3075148597618679,0.0666,0.491,0.7,0.391,0.509,-1.037507638569281
7366,-1.7526111651351408,0.34,0.155,-0.7160204400392862,0.0522,0.157,0.968,0.146,0.0212,-1.8279664424129523
7367,-0.8752232565763545,0.41,0.529,0.6297729233234614,0.0361,0.602,0.00281,0.341,0.634,-0.6058925578218123
7368,-0.5812909752767775,0.17,0.777,-0.6186616162385254,0.033,0.911,2.01e-05,0.103,0.583,-0.9139830918131919
7369,0.8424725345003995,0.44,0.426,0.0285570938734036,0.0302,0.364,0.0,0.123,0.186,0.12273844238028353
7370,1.4057506838402178,0.34,0.438,0.0576643710921876,0.0459,0.0185,0.881,0.123,0.0373,0.0029163555137010156
7371,-1.4005122202598004,0.19,0.516,1.318477867632278,0.265,0.0968,0.00556,0.642,0.0842,0.037647395185174314
7372,-0.7983063979185213,0.3,0.187,-1.5937554030677927,0.0624,0.147,0.00234,0.98,0.0171,-1.3851784517334338
7373,1.783951308000817,0.37,0.692,0.4206689203149549,0.0362,0.393,0.000496,0.257,0.613,-0.5213585178667172
7374,0.0464299717590801,0.0,0.75,0.2037026067933286,0.0661,0.000235,0.0726,0.0482,0.629,0.025851947749579652
7375,-0.871576842204294,0.72,0.817,0.7358304736493758,0.108,0.12,3.9e-05,0.187,0.534,-1.1099841100346568
7376,-0.7190726486275022,0.25,0.802,0.4810581563838115,0.0713,0.0363,7.42e-06,0.448,0.245,-1.3070991427361502
7377,0.5778191031855976,0.05,0.715,0.1215665544115872,0.0324,0.00132,0.875,0.0559,0.683,0.23345182261604597
7378,0.569783305293282,0.64,0.652,0.6807943000575368,0.0515,0.00225,0.276,0.103,0.454,0.7596598387706309
7379,0.2627317529821631,0.46,0.516,0.8898983030660433,0.0885,0.00209,0.0772,0.453,0.249,1.5753150289420033
7380,-0.3824489690362682,0.58,0.509,0.2174198293906866,0.0327,0.0315,2.12e-06,0.102,0.409,0.4640855851136871
7381,1.3140624254070945,0.05,0.847,0.4859093692536088,0.0855,0.000591,0.566,0.175,0.423,0.03630402478278725
7382,-0.2900372932746392,0.24,0.659,0.6700881751035013,0.0551,0.000562,0.651,0.0465,0.687,0.20117816782698786
7383,-0.4223346812025061,0.0,0.453,-1.2412896955966546,0.0498,0.684,0.217,0.077,0.279,-0.13125685906618842
7384,-1.6274306395741909,0.0,0.653,0.1202282887923329,0.0487,0.591,0.000309,0.543,0.747,-1.3213847401859264
7385,-0.156371277968519,0.19,0.444,0.6003310796998635,0.0738,0.000121,0.558,0.44,0.0752,0.46293880550189326
7386,-0.4442620469840923,0.2,0.581,0.4994593086485601,0.0292,0.0637,0.755,0.238,0.477,-0.7834468068592777
7387,0.3043575771007516,0.27,0.586,0.1086857478262632,0.0258,0.812,0.00962,0.23,0.491,-0.9123120700931493
7388,0.9365754426651558,0.12,0.331,0.1662311694542042,0.0557,1.71e-06,0.768,0.093,0.25,-0.13315723670859003
7389,-1.196166376776744,0.17,0.505,0.108016615016636,0.265,0.408,0.817,0.11,0.277,-1.4602106034765225
7390,0.2208517552076134,0.06,0.716,-0.4190927557672069,0.189,0.00262,0.000105,0.209,0.297,0.06638241574355343
7391,-0.3622421633873433,0.36,0.657,0.5483060037513472,0.0673,0.276,0.0,0.207,0.569,-0.2248996056521041
7392,-0.87198743041777,0.22,0.81,0.4678427833936739,0.0472,0.0264,0.816,0.201,0.837,-0.9168336582767941
7393,-0.4325700588098715,0.24,0.682,0.5919669195795234,0.191,0.00252,3.44e-05,0.203,0.837,0.25229177338123154
7394,-1.2904550272285489,0.37,0.645,0.174093479967324,0.0641,0.109,0.903,0.0863,0.49,1.7203007370045207
7395,-0.3406276267207865,0.45,0.575,0.7963869929206392,0.127,0.00118,0.0,0.205,0.624,0.13571343455943768
7396,-0.8637365625088718,0.42,0.787,0.5998292300926432,0.0621,0.394,0.000193,0.11,0.834,-0.6189330802644973
7397,2.033432527236697,0.01,0.484,-0.6253529443347978,0.0377,0.000779,0.279,0.0737,0.182,-0.12817693668022778
7398,-0.5028295228634871,0.62,0.738,-0.0445456655783703,0.0483,0.509,1.52e-05,0.163,0.968,-0.8478630559103306
7399,-1.53111837578454,0.19,0.368,-3.734980393874898,0.0386,0.964,0.856,0.112,0.067,-1.4123735110988327
7400,2.648796724228897,0.06,0.74,-0.341807916255263,0.0717,0.0663,0.389,0.142,0.18,0.09298770273717245
7401,-0.1233873581526154,0.34,0.546,0.6170593999405442,0.0364,0.00179,0.000629,0.658,0.484,-0.8483872980185795
7402,0.4529611826495217,0.0,0.687,-0.0887084310137668,0.0676,0.00779,0.821,0.102,0.227,2.232157625445799
7403,-1.1114190143333331,0.35,0.729,-0.4169180741359185,0.351,0.741,0.0,0.11,0.771,0.6878714350723311
7404,-0.362457233403926,0.1,0.434,-0.7551647094024786,0.0489,1.04e-06,0.134,0.167,0.346,-0.32217928186399447
7405,0.2511472998162338,0.15,0.543,0.751053245068395,0.0475,0.00123,0.593,0.0835,0.0878,1.6418610115578158
7406,-0.8558082996248475,0.04,0.641,0.2175871125930933,0.462,0.244,0.202,0.241,0.714,1.5768222250032178
7407,1.583486500726093,0.49,0.591,0.0416051836611343,0.0766,0.358,1.89e-05,0.0748,0.23,0.5913125917592823
7408,2.9658001527618856,0.0,0.0609,-3.1376120780801977,0.174,0.67,0.838,0.135,0.0357,-1.7333079767423045
7409,0.4921039256675649,0.16,0.521,-0.8530253828104597,0.0346,0.403,0.823,0.183,0.175,-0.7826276785651389
7410,0.6045855443402935,0.11,0.488,0.9282061564172016,0.0346,0.000668,0.00323,0.132,0.376,0.13099525558520012
7412,0.1498102183664245,0.69,0.45,0.2779763486619501,0.0341,0.695,8.31e-06,0.0685,0.569,1.8211190474470895
7413,0.60966901745952,0.14,0.699,0.4392373557821102,0.0436,0.000154,0.75,0.0468,0.222,0.26575824253686886
7414,-0.0373593515195533,0.39,0.885,-0.2948013363789507,0.236,0.33,9.15e-06,0.245,0.395,-0.2899711573384678
7415,-0.4835318768301161,0.44,0.659,0.6326167377643771,0.043,0.161,1.62e-06,0.347,0.978,-0.654417717966578
7416,-1.575569437848237,0.18,0.775,-0.0166093707764339,0.294,0.452,0.854,0.0992,0.661,-1.1081492626557867
7417,0.7960662904677693,0.33,0.456,0.7637667684513123,0.0348,8.3e-05,3.55e-06,0.924,0.21,0.1345994200794096
7418,-0.8765234525856951,0.23,0.363,-0.6062826592604219,0.0362,0.876,0.00926,0.0802,0.471,2.495982466421933
7419,0.3123542713536885,0.3,0.395,0.6580437845302113,0.0536,0.127,0.0,0.25,0.469,1.442026472919783
7420,0.1235912281630299,0.29,0.349,0.7890265320147398,0.126,0.00108,0.0,0.986,0.386,-0.5996344176545939
7421,4.046360795622369,0.16,0.0938,-0.2558243502181653,0.0426,0.0321,0.836,0.131,0.154,-1.134623489122344
7422,-0.249985390641042,0.35,0.418,-0.569313071528518,0.0534,0.624,0.0,0.0716,0.378,1.4422885939739076
7423,0.5892080381546337,0.19,0.636,-0.286939025865831,0.0584,0.134,0.675,0.0597,0.395,1.7684327155681008
7424,-1.6635526264502325,0.27,0.502,-1.636579902883935,0.167,0.973,1.54e-06,0.11,0.283,0.967783955745346
7425,-0.3658299223003358,0.18,0.687,0.4834001212175068,0.215,0.119,4.98e-05,0.105,0.633,2.488937963092342
7426,0.509172664256352,0.03,0.434,0.2674375069103213,0.09,0.018,0.316,0.188,0.604,1.4998896956177277
7427,0.2538258991136723,0.53,0.408,0.266935657303101,0.0352,0.00249,3.66e-05,0.086,0.258,1.1876707550238896
7428,-0.2892845482165999,0.0,0.65,0.3773425708915923,0.0428,0.586,0.000208,0.0762,0.962,1.5779690046150117
7429,-2.0020630566414868,0.31,0.583,0.6935078234404541,0.0548,0.261,0.00143,0.315,0.501,0.25442150694599164
7430,0.819264524529162,0.1,0.254,-3.1991722965659024,0.0471,0.983,0.931,0.0924,0.0314,-0.13053602616734636
7431,0.602112239149593,0.17,0.68,0.6122081870707468,0.0906,4.09e-05,0.861,0.0445,0.838,0.2660203635909935
7432,-1.0271702232920004,0.49,0.684,0.7416853857336139,0.0351,0.275,0.0,0.0278,0.96,1.3134560958718007
7433,-0.5732160737450833,0.34,0.593,0.8156245611974219,0.0264,0.0604,0.000347,0.201,0.667,-0.9105755181095757
7434,1.3155483637034835,0.08,0.812,0.6633968470072291,0.0665,0.00162,0.676,0.311,0.385,0.03587807806983505
7435,-0.0948710291357243,0.16,0.111,0.5951453004252527,0.097,8.42e-06,0.309,0.332,0.0701,1.4541168065412675
7436,3.486856147482591,0.37,0.743,0.3264884773599236,0.039,0.0483,0.709,0.109,0.211,0.10144110673268229
7437,0.0742522111769999,0.2,0.375,0.8034128874217251,0.0461,0.000477,0.0,0.229,0.743,2.686282351716194
7438,-1.0730876718323972,0.22,0.617,-0.9714618901144776,0.0386,0.883,4.55e-05,0.113,0.336,0.5860046404132644
7439,-0.7984530365661913,0.0,0.435,0.9007717112224856,0.117,0.293,0.0,0.767,0.554,1.443468138717467
7440,-0.2980535393472654,0.13,0.578,-0.4694449996916553,0.0863,0.674,0.349,0.377,0.182,0.9517290411802308
7441,0.0103373126125727,0.0,0.564,-0.3162135862870217,0.0402,0.68,4.17e-05,0.0798,0.524,0.863951253180347
7442,1.3957401521592798,0.0,0.464,-1.0356986398386907,0.0539,0.369,0.679,0.144,0.0394,-0.5667709904937565
7443,0.228946208558997,0.65,0.816,0.7393434208999188,0.0684,0.206,0.0,0.277,0.78,-0.9793167645536802
7444,0.3918617461203583,0.49,0.633,-0.0005501833453806,0.0284,0.838,0.0,0.0975,0.489,-0.5863317741577841
